DateTime,HomePrice,RegionName,MonthlyChange,LastValue,Rank,Year
2015/9/30,534685,Bonsall,0.5031879,532008,12,2015.7499979 
2015/9/30,202025,Borrego Springs,-0.3566003,202748,41,2015.7499979 
2015/9/30,283053,Boulevard,-0.9885301,285879,37,2015.7499979 
2015/9/30,237632,Campo,1.7865939,233461,40,2015.7499979 
2015/9/30,738812,Carlsbad,0.4179483,735737,6,2015.7499979 
2015/9/30,454636,Chula Vista,0.5863013,451986,19,2015.7499979 
2015/9/30,1162806,Coronado,1.250738,1148442,3,2015.7499979 
2015/9/30,1418458,Del Mar,1.5890909,1396270,2,2015.7499979 
2015/9/30,348309,Descanso,0.569678,346336,32,2015.7499979 
2015/9/30,390325,Dulzura,0.2748841,389255,30,2015.7499979 
2015/9/30,437901,El Cajon,0.7145913,434794,25,2015.7499979 
2015/9/30,917661,Encinitas,0.5050107,913050,4,2015.7499979 
2015/9/30,440771,Escondido,0.5789145,438234,24,2015.7499979 
2015/9/30,496866,Fallbrook,0.4220074,494778,16,2015.7499979 
2015/9/30,442123,Imperial Beach,1.5445638,435398,23,2015.7499979 
2015/9/30,580559,Jamul,0.6937711,576559,9,2015.7499979 
2015/9/30,310041,Julian,-2.58E-03,310049,35,2015.7499979 
2015/9/30,475215,La Mesa,0.6587518,472105,17,2015.7499979 
2015/9/30,437750,Lakeside,0.7607407,434445,26,2015.7499979 
2015/9/30,384303,Lemon Grove,0.8277624,381148,31,2015.7499979 
2015/9/30,338593,National City,0.722564,336164,33,2015.7499979 
2015/9/30,446597,Oceanside,0.5747165,444045,22,2015.7499979 
2015/9/30,580464,Pala,0.9069148,575247,10,2015.7499979 
2015/9/30,319870,Palomar Mountain,0.1706725,319325,34,2015.7499979 
2015/9/30,468952,Pauma Valley,-0.053708,469204,18,2015.7499979 
2015/9/30,268863,Pine Valley,-0.1504078,269268,38,2015.7499979 
2015/9/30,292857,Potrero,0.6838153,290868,36,2015.7499979 
2015/9/30,634152,Poway,0.6628824,629976,7,2015.7499979 
2015/9/30,447666,Ramona,0.7292569,444425,21,2015.7499979 
2015/9/30,2383094,Rancho Santa Fe,0.2681425,2376721,1,2015.7499979 
2015/9/30,532246,San Diego,0.5869902,529140,13,2015.7499979 
2015/9/30,498896,San Marcos,0.6000968,495920,15,2015.7499979 
2015/9/30,394966,Santa Ysabel,0.46651,393132,29,2015.7499979 
2015/9/30,431193,Santee,0.5733145,428735,27,2015.7499979 
2015/9/30,907247,Solana Beach,1.3788009,894908,5,2015.7499979 
2015/9/30,396302,Spring Valley,0.801986,393149,28,2015.7499979 
2015/9/30,511911,Valley Center,0.4337846,509700,14,2015.7499979 
2015/9/30,448550,Vista,0.5983646,445882,20,2015.7499979 
2015/9/30,262711,Warner Springs,0.1555453,262303,39,2015.7499979 
2015/10/31,549925,Alpine,1.145677,543696,11,2015.8333312 
2015/10/31,589757,Bonita,1.0093104,583864,8,2015.8333312 
2015/10/31,538406,Bonsall,0.6959238,534685,12,2015.8333312 
2015/10/31,200908,Borrego Springs,-0.5529019,202025,41,2015.8333312 
2015/10/31,283285,Boulevard,0.0819634,283053,37,2015.8333312 
2015/10/31,241828,Campo,1.7657555,237632,40,2015.8333312 
2015/10/31,742966,Carlsbad,0.562254,738812,6,2015.8333312 
2015/10/31,457625,Chula Vista,0.657449,454636,19,2015.8333312 
2015/10/31,1176200,Coronado,1.1518688,1162806,3,2015.8333312 
2015/10/31,1439145,Del Mar,1.4584147,1418458,2,2015.8333312 
2015/10/31,353712,Descanso,1.5512088,348309,32,2015.8333312 
2015/10/31,393572,Dulzura,0.8318709,390325,30,2015.8333312 
2015/10/31,441672,El Cajon,0.8611535,437901,25,2015.8333312 
2015/10/31,924710,Encinitas,0.7681486,917661,4,2015.8333312 
2015/10/31,443805,Escondido,0.6883393,440771,24,2015.8333312 
2015/10/31,499423,Fallbrook,0.5146257,496866,16,2015.8333312 
2015/10/31,449941,Imperial Beach,1.7682862,442123,22,2015.8333312 
2015/10/31,585009,Jamul,0.7665026,580559,10,2015.8333312 
2015/10/31,311987,Julian,0.6276589,310041,35,2015.8333312 
2015/10/31,479108,La Mesa,0.8192081,475215,17,2015.8333312 
2015/10/31,440859,Lakeside,0.7102227,437750,26,2015.8333312 
2015/10/31,388188,Lemon Grove,1.0109211,384303,31,2015.8333312 
2015/10/31,341708,National City,0.9199836,338593,33,2015.8333312 
2015/10/31,449299,Oceanside,0.6050197,446597,23,2015.8333312 
2015/10/31,588917,Pala,1.4562488,580464,9,2015.8333312 
2015/10/31,316234,Palomar Mountain,-1.1367118,319870,34,2015.8333312 
2015/10/31,469777,Pauma Valley,0.1759242,468952,18,2015.8333312 
2015/10/31,268327,Pine Valley,-0.199358,268863,38,2015.8333312 
2015/10/31,292716,Potrero,-0.0481464,292857,36,2015.8333312 
2015/10/31,637420,Poway,0.5153339,634152,7,2015.8333312 
2015/10/31,450507,Ramona,0.6346249,447666,21,2015.8333312 
2015/10/31,2397847,Rancho Santa Fe,0.6190692,2383094,1,2015.8333312 
2015/10/31,535948,San Diego,0.695543,532246,13,2015.8333312 
2015/10/31,501633,San Marcos,0.5486113,498896,15,2015.8333312 
2015/10/31,398547,Santa Ysabel,0.9066603,394966,29,2015.8333312 
2015/10/31,434024,Santee,0.6565505,431193,27,2015.8333312 
2015/10/31,919000,Solana Beach,1.2954576,907247,5,2015.8333312 
2015/10/31,399590,Spring Valley,0.8296703,396302,28,2015.8333312 
2015/10/31,514960,Valley Center,0.5956113,511911,14,2015.8333312 
2015/10/31,451504,Vista,0.6585665,448550,20,2015.8333312 
2015/10/31,261394,Warner Springs,-0.5013113,262711,39,2015.8333312 
2015/11/30,554446,Alpine,0.8221121,549925,11,2015.9166645 
2015/11/30,591987,Bonita,0.3781218,589757,9,2015.9166645 
2015/11/30,540127,Bonsall,0.3196473,538406,12,2015.9166645 
2015/11/30,198943,Borrego Springs,-0.9780596,200908,41,2015.9166645 
2015/11/30,284669,Boulevard,0.4885539,283285,37,2015.9166645 
2015/11/30,243309,Campo,0.6124187,241828,40,2015.9166645 
2015/11/30,746431,Carlsbad,0.466374,742966,6,2015.9166645 
2015/11/30,459958,Chula Vista,0.5098061,457625,19,2015.9166645 
2015/11/30,1190191,Coronado,1.1895086,1176200,3,2015.9166645 
2015/11/30,1460374,Del Mar,1.475112,1439145,2,2015.9166645 
2015/11/30,358476,Descanso,1.3468585,353712,32,2015.9166645 
2015/11/30,396573,Dulzura,0.7625034,393572,30,2015.9166645 
2015/11/30,444416,El Cajon,0.6212755,441672,25,2015.9166645 
2015/11/30,929220,Encinitas,0.4877205,924710,5,2015.9166645 
2015/11/30,446330,Escondido,0.5689436,443805,24,2015.9166645 
2015/11/30,501093,Fallbrook,0.3343859,499423,16,2015.9166645 
2015/11/30,454560,Imperial Beach,1.026579,449941,20,2015.9166645 
2015/11/30,588426,Jamul,0.5840936,585009,10,2015.9166645 
2015/11/30,311761,Julian,-0.0724389,311987,35,2015.9166645 
2015/11/30,481813,La Mesa,0.5645909,479108,17,2015.9166645 
2015/11/30,442775,Lakeside,0.4346061,440859,26,2015.9166645 
2015/11/30,390431,Lemon Grove,0.5778128,388188,31,2015.9166645 
2015/11/30,344214,National City,0.7333747,341708,33,2015.9166645 
2015/11/30,451711,Oceanside,0.5368363,449299,23,2015.9166645 
2015/11/30,594406,Pala,0.9320498,588917,8,2015.9166645 
2015/11/30,314028,Palomar Mountain,-0.6975847,316234,34,2015.9166645 
2015/11/30,468483,Pauma Valley,-0.2754498,469777,18,2015.9166645 
2015/11/30,265400,Pine Valley,-1.0908332,268327,38,2015.9166645 
2015/11/30,290216,Potrero,-0.8540702,292716,36,2015.9166645 
2015/11/30,639881,Poway,0.3860877,637420,7,2015.9166645 
2015/11/30,452970,Ramona,0.5467174,450507,22,2015.9166645 
2015/11/30,2398373,Rancho Santa Fe,0.0219363,2397847,1,2015.9166645 
2015/11/30,538626,San Diego,0.4996753,535948,13,2015.9166645 
2015/11/30,503675,San Marcos,0.4070705,501633,15,2015.9166645 
2015/11/30,401439,Santa Ysabel,0.7256359,398547,29,2015.9166645 
2015/11/30,437037,Santee,0.6942012,434024,27,2015.9166645 
2015/11/30,931333,Solana Beach,1.3420022,919000,4,2015.9166645 
2015/11/30,402241,Spring Valley,0.66343,399590,28,2015.9166645 
2015/11/30,518586,Valley Center,0.7041324,514960,14,2015.9166645 
2015/11/30,453666,Vista,0.478844,451504,21,2015.9166645 
2015/11/30,261376,Warner Springs,-6.89E-03,261394,39,2015.9166645 
2015/12/31,559669,Alpine,0.9420214,554446,11,2015.9999978 
2015/12/31,595288,Bonita,0.5576136,591987,9,2015.9999978 
2015/12/31,543432,Bonsall,0.6118931,540127,12,2015.9999978 
2015/12/31,198048,Borrego Springs,-0.4498776,198943,41,2015.9999978 
2015/12/31,287633,Boulevard,1.0412093,284669,37,2015.9999978 
2015/12/31,245094,Campo,0.733635,243309,40,2015.9999978 
2015/12/31,752721,Carlsbad,0.8426767,746431,6,2015.9999978 
2015/12/31,464087,Chula Vista,0.8976907,459958,19,2015.9999978 
2015/12/31,1209304,Coronado,1.6058767,1190191,3,2015.9999978 
2015/12/31,1486606,Del Mar,1.7962522,1460374,2,2015.9999978 
2015/12/31,363736,Descanso,1.4673228,358476,32,2015.9999978 
2015/12/31,401911,Dulzura,1.3460321,396573,30,2015.9999978 
2015/12/31,448459,El Cajon,0.9097332,444416,25,2015.9999978 
2015/12/31,938038,Encinitas,0.948968,929220,5,2015.9999978 
2015/12/31,450532,Escondido,0.9414559,446330,24,2015.9999978 
2015/12/31,504388,Fallbrook,0.6575626,501093,16,2015.9999978 
2015/12/31,457972,Imperial Beach,0.750616,454560,21,2015.9999978 
2015/12/31,592530,Jamul,0.6974539,588426,10,2015.9999978 
2015/12/31,312723,Julian,0.3085697,311761,35,2015.9999978 
2015/12/31,486156,La Mesa,0.9013871,481813,17,2015.9999978 
2015/12/31,446192,Lakeside,0.7717238,442775,26,2015.9999978 
2015/12/31,394515,Lemon Grove,1.0460235,390431,31,2015.9999978 
2015/12/31,348076,National City,1.1219764,344214,33,2015.9999978 
2015/12/31,455800,Oceanside,0.9052248,451711,23,2015.9999978 
2015/12/31,602746,Pala,1.4030814,594406,8,2015.9999978 
2015/12/31,313107,Palomar Mountain,-0.2932859,314028,34,2015.9999978 
2015/12/31,470117,Pauma Valley,0.3487853,468483,18,2015.9999978 
2015/12/31,265141,Pine Valley,-0.0975885,265400,38,2015.9999978 
2015/12/31,291001,Potrero,0.2704882,290216,36,2015.9999978 
2015/12/31,644472,Poway,0.7174772,639881,7,2015.9999978 
2015/12/31,456955,Ramona,0.8797492,452970,22,2015.9999978 
2015/12/31,2409045,Rancho Santa Fe,0.4449683,2398373,1,2015.9999978 
2015/12/31,543339,San Diego,0.8750042,538626,13,2015.9999978 
2015/12/31,507782,San Marcos,0.8154068,503675,15,2015.9999978 
2015/12/31,405703,Santa Ysabel,1.0621788,401439,29,2015.9999978 
2015/12/31,441799,Santee,1.0896103,437037,27,2015.9999978 
2015/12/31,946374,Solana Beach,1.614997,931333,4,2015.9999978 
2015/12/31,406259,Spring Valley,0.9989036,402241,28,2015.9999978 
2015/12/31,524668,Valley Center,1.1728045,518586,14,2015.9999978 
2015/12/31,458072,Vista,0.9711991,453666,20,2015.9999978 
2015/12/31,263401,Warner Springs,0.774746,261376,39,2015.9999978 
2016/1/31,566560,Alpine,1.2312635,559669,11,2016.0833311 
2016/1/31,602944,Bonita,1.2861002,595288,9,2016.0833311 
2016/1/31,549358,Bonsall,1.0904768,543432,13,2016.0833311 
2016/1/31,200041,Borrego Springs,1.0063217,198048,41,2016.0833311 
2016/1/31,292969,Boulevard,1.8551418,287633,37,2016.0833311 
2016/1/31,248945,Campo,1.5712339,245094,40,2016.0833311 
2016/1/31,762736,Carlsbad,1.3305063,752721,6,2016.0833311 
2016/1/31,470600,Chula Vista,1.4034007,464087,19,2016.0833311 
2016/1/31,1236366,Coronado,2.2378161,1209304,3,2016.0833311 
2016/1/31,1522762,Del Mar,2.4321172,1486606,2,2016.0833311 
2016/1/31,371953,Descanso,2.259056,363736,32,2016.0833311 
2016/1/31,410557,Dulzura,2.1512225,401911,29,2016.0833311 
2016/1/31,454910,El Cajon,1.4384816,448459,25,2016.0833311 
2016/1/31,952421,Encinitas,1.5333068,938038,5,2016.0833311 
2016/1/31,457411,Escondido,1.5268616,450532,24,2016.0833311 
2016/1/31,509878,Fallbrook,1.0884478,504388,16,2016.0833311 
2016/1/31,464989,Imperial Beach,1.5321897,457972,20,2016.0833311 
2016/1/31,600134,Jamul,1.2833105,592530,10,2016.0833311 
2016/1/31,317123,Julian,1.406996,312723,34,2016.0833311 
2016/1/31,493033,La Mesa,1.4145665,486156,17,2016.0833311 
2016/1/31,452241,Lakeside,1.3556944,446192,26,2016.0833311 
2016/1/31,400130,Lemon Grove,1.4232665,394515,31,2016.0833311 
2016/1/31,353851,National City,1.6591204,348076,33,2016.0833311 
2016/1/31,462180,Oceanside,1.3997367,455800,23,2016.0833311 
2016/1/31,611499,Pala,1.4521872,602746,8,2016.0833311 
2016/1/31,312997,Palomar Mountain,-0.0351318,313107,35,2016.0833311 
2016/1/31,476252,Pauma Valley,1.3049943,470117,18,2016.0833311 
2016/1/31,268680,Pine Valley,1.3347615,265141,38,2016.0833311 
2016/1/31,298135,Potrero,2.451538,291001,36,2016.0833311 
2016/1/31,653022,Poway,1.3266674,644472,7,2016.0833311 
2016/1/31,464114,Ramona,1.5666751,456955,22,2016.0833311 
2016/1/31,2431643,Rancho Santa Fe,0.9380481,2409045,1,2016.0833311 
2016/1/31,550873,San Diego,1.3866113,543339,12,2016.0833311 
2016/1/31,514704,San Marcos,1.3631834,507782,15,2016.0833311 
2016/1/31,410281,Santa Ysabel,1.1284117,405703,30,2016.0833311 
2016/1/31,448519,Santee,1.5210537,441799,27,2016.0833311 
2016/1/31,964295,Solana Beach,1.8936488,946374,4,2016.0833311 
2016/1/31,412492,Spring Valley,1.5342429,406259,28,2016.0833311 
2016/1/31,532774,Valley Center,1.544977,524668,14,2016.0833311 
2016/1/31,464964,Vista,1.504567,458072,21,2016.0833311 
2016/1/31,267764,Warner Springs,1.6564098,263401,39,2016.0833311 
2016/2/29,568060,Alpine,0.2647557,566560,11,2016.1666644 
2016/2/29,605365,Bonita,0.4015298,602944,9,2016.1666644 
2016/2/29,551854,Bonsall,0.4543485,549358,13,2016.1666644 
2016/2/29,200869,Borrego Springs,0.4139151,200041,41,2016.1666644 
2016/2/29,298644,Boulevard,1.937065,292969,37,2016.1666644 
2016/2/29,251712,Campo,1.1114905,248945,40,2016.1666644 
2016/2/29,766026,Carlsbad,0.4313419,762736,6,2016.1666644 
2016/2/29,472996,Chula Vista,0.5091373,470600,19,2016.1666644 
2016/2/29,1249787,Coronado,1.08552,1236366,3,2016.1666644 
2016/2/29,1547148,Del Mar,1.6014321,1522762,2,2016.1666644 
2016/2/29,377047,Descanso,1.3695279,371953,32,2016.1666644 
2016/2/29,415281,Dulzura,1.1506319,410557,28,2016.1666644 
2016/2/29,457271,El Cajon,0.5190038,454910,25,2016.1666644 
2016/2/29,959163,Encinitas,0.7078802,952421,5,2016.1666644 
2016/2/29,460478,Escondido,0.670513,457411,24,2016.1666644 
2016/2/29,511377,Fallbrook,0.2939919,509878,16,2016.1666644 
2016/2/29,469320,Imperial Beach,0.9314199,464989,20,2016.1666644 
2016/2/29,603346,Jamul,0.5352138,600134,10,2016.1666644 
2016/2/29,319244,Julian,0.6688257,317123,34,2016.1666644 
2016/2/29,495432,La Mesa,0.48658,493033,17,2016.1666644 
2016/2/29,454270,Lakeside,0.4486546,452241,26,2016.1666644 
2016/2/29,402514,Lemon Grove,0.5958064,400130,31,2016.1666644 
2016/2/29,356773,National City,0.8257713,353851,33,2016.1666644 
2016/2/29,464397,Oceanside,0.4796832,462180,23,2016.1666644 
2016/2/29,613772,Pala,0.3717095,611499,8,2016.1666644 
2016/2/29,310942,Palomar Mountain,-0.6565558,312997,35,2016.1666644 
2016/2/29,476866,Pauma Valley,0.1289233,476252,18,2016.1666644 
2016/2/29,275394,Pine Valley,2.4988834,268680,38,2016.1666644 
2016/2/29,304343,Potrero,2.0822782,298135,36,2016.1666644 
2016/2/29,655947,Poway,0.4479175,653022,7,2016.1666644 
2016/2/29,467406,Ramona,0.7093085,464114,22,2016.1666644 
2016/2/29,2434653,Rancho Santa Fe,0.1237846,2431643,1,2016.1666644 
2016/2/29,553399,San Diego,0.4585449,550873,12,2016.1666644 
2016/2/29,516780,San Marcos,0.4033386,514704,15,2016.1666644 
2016/2/29,411941,Santa Ysabel,0.4046007,410281,30,2016.1666644 
2016/2/29,450903,Santee,0.5315271,448519,27,2016.1666644 
2016/2/29,973806,Solana Beach,0.9863164,964295,4,2016.1666644 
2016/2/29,415119,Spring Valley,0.6368608,412492,29,2016.1666644 
2016/2/29,535894,Valley Center,0.5856142,532774,14,2016.1666644 
2016/2/29,467938,Vista,0.6396194,464964,21,2016.1666644 
2016/2/29,270084,Warner Springs,0.8664346,267764,39,2016.1666644 
2016/3/31,566103,Alpine,-0.3445059,568060,11,2016.2499977 
2016/3/31,604502,Bonita,-0.1425586,605365,9,2016.2499977 
2016/3/31,550513,Bonsall,-0.2429991,551854,13,2016.2499977 
2016/3/31,201434,Borrego Springs,0.2812778,200869,41,2016.2499977 
2016/3/31,300233,Boulevard,0.5320716,298644,37,2016.2499977 
2016/3/31,253846,Campo,0.8477943,251712,40,2016.2499977 
2016/3/31,764480,Carlsbad,-0.2018208,766026,6,2016.2499977 
2016/3/31,472094,Chula Vista,-0.1906993,472996,19,2016.2499977 
2016/3/31,1258343,Coronado,0.6845967,1249787,3,2016.2499977 
2016/3/31,1559476,Del Mar,0.796821,1547148,2,2016.2499977 
2016/3/31,376813,Descanso,-0.0620612,377047,32,2016.2499977 
2016/3/31,417342,Dulzura,0.4962905,415281,28,2016.2499977 
2016/3/31,456904,El Cajon,-0.0802588,457271,25,2016.2499977 
2016/3/31,958035,Encinitas,-0.1176025,959163,5,2016.2499977 
2016/3/31,460441,Escondido,-8.04E-03,460478,24,2016.2499977 
2016/3/31,509970,Fallbrook,-0.2751395,511377,16,2016.2499977 
2016/3/31,471270,Imperial Beach,0.4154948,469320,20,2016.2499977 
2016/3/31,603622,Jamul,0.0457449,603346,10,2016.2499977 
2016/3/31,319935,Julian,0.2164489,319244,34,2016.2499977 
2016/3/31,494731,La Mesa,-0.1414927,495432,17,2016.2499977 
2016/3/31,453578,Lakeside,-0.1523323,454270,26,2016.2499977 
2016/3/31,402242,Lemon Grove,-0.0675753,402514,31,2016.2499977 
2016/3/31,357069,National City,0.0829659,356773,33,2016.2499977 
2016/3/31,463605,Oceanside,-0.1705437,464397,23,2016.2499977 
2016/3/31,611597,Pala,-0.3543661,613772,8,2016.2499977 
2016/3/31,309973,Palomar Mountain,-0.3116337,310942,35,2016.2499977 
2016/3/31,474140,Pauma Valley,-0.5716491,476866,18,2016.2499977 
2016/3/31,278836,Pine Valley,1.2498457,275394,38,2016.2499977 
2016/3/31,307913,Potrero,1.1730186,304343,36,2016.2499977 
2016/3/31,654687,Poway,-0.1920887,655947,7,2016.2499977 
2016/3/31,467465,Ramona,0.0126229,467406,21,2016.2499977 
2016/3/31,2418918,Rancho Santa Fe,-0.6462933,2434653,1,2016.2499977 
2016/3/31,552205,San Diego,-0.2157575,553399,12,2016.2499977 
2016/3/31,515447,San Marcos,-0.2579434,516780,15,2016.2499977 
2016/3/31,410724,Santa Ysabel,-0.2954307,411941,30,2016.2499977 
2016/3/31,450248,Santee,-0.1452641,450903,27,2016.2499977 
2016/3/31,977891,Solana Beach,0.4194881,973806,4,2016.2499977 
2016/3/31,415166,Spring Valley,0.0113221,415119,29,2016.2499977 
2016/3/31,535175,Valley Center,-0.1341683,535894,14,2016.2499977 
2016/3/31,467439,Vista,-0.1066381,467938,22,2016.2499977 
2016/3/31,273561,Warner Springs,1.2873773,270084,39,2016.2499977 
2016/4/30,564625,Alpine,-0.2610832,566103,11,2016.3333310 
2016/4/30,604250,Bonita,-0.0416872,604502,9,2016.3333310 
2016/4/30,550080,Bonsall,-0.0786539,550513,13,2016.3333310 
2016/4/30,200520,Borrego Springs,-0.4537466,201434,41,2016.3333310 
2016/4/30,298752,Boulevard,-0.4932835,300233,37,2016.3333310 
2016/4/30,255225,Campo,0.5432428,253846,40,2016.3333310 
2016/4/30,764004,Carlsbad,-0.0622645,764480,6,2016.3333310 
2016/4/30,472336,Chula Vista,0.051261,472094,19,2016.3333310 
2016/4/30,1264561,Coronado,0.4941419,1258343,3,2016.3333310 
2016/4/30,1571140,Del Mar,0.7479435,1559476,2,2016.3333310 
2016/4/30,375159,Descanso,-0.4389445,376813,32,2016.3333310 
2016/4/30,417933,Dulzura,0.1416105,417342,28,2016.3333310 
2016/4/30,457120,El Cajon,0.0472747,456904,25,2016.3333310 
2016/4/30,958055,Encinitas,2.09E-03,958035,5,2016.3333310 
2016/4/30,460881,Escondido,0.0955606,460441,24,2016.3333310 
2016/4/30,509511,Fallbrook,-0.0900053,509970,16,2016.3333310 
2016/4/30,474643,Imperial Beach,0.7157256,471270,18,2016.3333310 
2016/4/30,603505,Jamul,-0.019383,603622,10,2016.3333310 
2016/4/30,319952,Julian,5.31E-03,319935,34,2016.3333310 
2016/4/30,494821,La Mesa,0.0181917,494731,17,2016.3333310 
2016/4/30,453399,Lakeside,-0.039464,453578,26,2016.3333310 
2016/4/30,402937,Lemon Grove,0.1727816,402242,31,2016.3333310 
2016/4/30,358224,National City,0.3234669,357069,33,2016.3333310 
2016/4/30,463649,Oceanside,9.49E-03,463605,23,2016.3333310 
2016/4/30,607845,Pala,-0.6134759,611597,8,2016.3333310 
2016/4/30,310836,Palomar Mountain,0.2784113,309973,35,2016.3333310 
2016/4/30,469762,Pauma Valley,-0.923356,474140,20,2016.3333310 
2016/4/30,282944,Pine Valley,1.4732674,278836,38,2016.3333310 
2016/4/30,307982,Potrero,0.0224089,307913,36,2016.3333310 
2016/4/30,654393,Poway,-0.044907,654687,7,2016.3333310 
2016/4/30,467345,Ramona,-0.0256704,467465,22,2016.3333310 
2016/4/30,2406634,Rancho Santa Fe,-0.5078304,2418918,1,2016.3333310 
2016/4/30,552115,San Diego,-0.0162983,552205,12,2016.3333310 
2016/4/30,514618,San Marcos,-0.1608313,515447,15,2016.3333310 
2016/4/30,409527,Santa Ysabel,-0.2914366,410724,30,2016.3333310 
2016/4/30,450266,Santee,4.00E-03,450248,27,2016.3333310 
2016/4/30,983314,Solana Beach,0.5545608,977891,4,2016.3333310 
2016/4/30,416088,Spring Valley,0.2220798,415166,29,2016.3333310 
2016/4/30,535105,Valley Center,-0.0130798,535175,14,2016.3333310 
2016/4/30,467422,Vista,-3.64E-03,467439,21,2016.3333310 
2016/4/30,276454,Warner Springs,1.0575338,273561,39,2016.3333310 
2016/5/31,564915,Alpine,0.0513615,564625,11,2016.4166643 
2016/5/31,605879,Bonita,0.2695904,604250,9,2016.4166643 
2016/5/31,551805,Bonsall,0.3135908,550080,13,2016.4166643 
2016/5/31,200406,Borrego Springs,-0.0568522,200520,41,2016.4166643 
2016/5/31,296298,Boulevard,-0.8214171,298752,37,2016.4166643 
2016/5/31,255972,Campo,0.2926829,255225,40,2016.4166643 
2016/5/31,766302,Carlsbad,0.3007838,764004,6,2016.4166643 
2016/5/31,474115,Chula Vista,0.3766387,472336,19,2016.4166643 
2016/5/31,1272300,Coronado,0.611991,1264561,3,2016.4166643 
2016/5/31,1585411,Del Mar,0.9083213,1571140,2,2016.4166643 
2016/5/31,375332,Descanso,0.0461138,375159,32,2016.4166643 
2016/5/31,419099,Dulzura,0.2789921,417933,28,2016.4166643 
2016/5/31,458758,El Cajon,0.3583304,457120,25,2016.4166643 
2016/5/31,960872,Encinitas,0.2940332,958055,5,2016.4166643 
2016/5/31,462851,Escondido,0.4274422,460881,24,2016.4166643 
2016/5/31,510732,Fallbrook,0.2396415,509511,16,2016.4166643 
2016/5/31,477155,Imperial Beach,0.5292399,474643,18,2016.4166643 
2016/5/31,604468,Jamul,0.1595679,603505,10,2016.4166643 
2016/5/31,320513,Julian,0.1753388,319952,34,2016.4166643 
2016/5/31,496697,La Mesa,0.379127,494821,17,2016.4166643 
2016/5/31,455000,Lakeside,0.3531106,453399,26,2016.4166643 
2016/5/31,405156,Lemon Grove,0.5507064,402937,31,2016.4166643 
2016/5/31,360086,National City,0.5197865,358224,33,2016.4166643 
2016/5/31,465146,Oceanside,0.3228736,463649,23,2016.4166643 
2016/5/31,607927,Pala,0.0134903,607845,8,2016.4166643 
2016/5/31,311642,Palomar Mountain,0.2593007,310836,35,2016.4166643 
2016/5/31,468125,Pauma Valley,-0.3484743,469762,22,2016.4166643 
2016/5/31,282837,Pine Valley,-0.0378167,282944,38,2016.4166643 
2016/5/31,309606,Potrero,0.5273035,307982,36,2016.4166643 
2016/5/31,656184,Poway,0.2736887,654393,7,2016.4166643 
2016/5/31,468254,Ramona,0.194503,467345,21,2016.4166643 
2016/5/31,2399379,Rancho Santa Fe,-0.3014584,2406634,1,2016.4166643 
2016/5/31,554013,San Diego,0.343769,552115,12,2016.4166643 
2016/5/31,515709,San Marcos,0.2120019,514618,15,2016.4166643 
2016/5/31,408803,Santa Ysabel,-0.1767893,409527,30,2016.4166643 
2016/5/31,451424,Santee,0.2571813,450266,27,2016.4166643 
2016/5/31,991395,Solana Beach,0.8218128,983314,4,2016.4166643 
2016/5/31,418354,Spring Valley,0.5445963,416088,29,2016.4166643 
2016/5/31,536504,Valley Center,0.261444,535105,14,2016.4166643 
2016/5/31,468705,Vista,0.2744843,467422,20,2016.4166643 
2016/5/31,279657,Warner Springs,1.1586014,276454,39,2016.4166643 
2016/6/30,566897,Alpine,0.3508492,564915,11,2016.4999976 
2016/6/30,610480,Bonita,0.7593926,605879,9,2016.4999976 
2016/6/30,556722,Bonsall,0.8910757,551805,13,2016.4999976 
2016/6/30,199764,Borrego Springs,-0.3203497,200406,41,2016.4999976 
2016/6/30,294489,Boulevard,-0.610534,296298,37,2016.4999976 
2016/6/30,257651,Campo,0.6559311,255972,40,2016.4999976 
2016/6/30,771578,Carlsbad,0.6885014,766302,6,2016.4999976 
2016/6/30,477824,Chula Vista,0.7822997,474115,19,2016.4999976 
2016/6/30,1285106,Coronado,1.0065236,1272300,3,2016.4999976 
2016/6/30,1608247,Del Mar,1.4403836,1585411,2,2016.4999976 
2016/6/30,380269,Descanso,1.3153688,375332,32,2016.4999976 
2016/6/30,422405,Dulzura,0.7888351,419099,28,2016.4999976 
2016/6/30,462395,El Cajon,0.7927927,458758,25,2016.4999976 
2016/6/30,968776,Encinitas,0.8225862,960872,5,2016.4999976 
2016/6/30,466898,Escondido,0.8743635,462851,24,2016.4999976 
2016/6/30,513913,Fallbrook,0.6228315,510732,16,2016.4999976 
2016/6/30,483478,Imperial Beach,1.3251459,477155,18,2016.4999976 
2016/6/30,607935,Jamul,0.5735622,604468,10,2016.4999976 
2016/6/30,323207,Julian,0.8405275,320513,34,2016.4999976 
2016/6/30,500550,La Mesa,0.7757244,496697,17,2016.4999976 
2016/6/30,458443,Lakeside,0.7567033,455000,26,2016.4999976 
2016/6/30,409154,Lemon Grove,0.9867804,405156,31,2016.4999976 
2016/6/30,363667,National City,0.9944847,360086,33,2016.4999976 
2016/6/30,468902,Oceanside,0.8074884,465146,22,2016.4999976 
2016/6/30,610961,Pala,0.4990731,607927,8,2016.4999976 
2016/6/30,311476,Palomar Mountain,-0.0532662,311642,36,2016.4999976 
2016/6/30,468572,Pauma Valley,0.0954873,468125,23,2016.4999976 
2016/6/30,283896,Pine Valley,0.3744206,282837,38,2016.4999976 
